ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD
2024-11-18 05:00:00,3930 DRUID HILLS RD,DRUID HILLS,40207,38.26468539,-85.66156752,9.0,
2024-11-18 05:00:00,4406 BILLY BONE CT,LOUISVILLE,40229,38.1039705,-85.68254373,24.0,
2024-11-18 05:00:00,3300 TRINITY RD,LOUISVILLE,40206,38.24684197,-85.66861619,9.0,
2024-11-18 05:00:00,6607 ELMWOOD ST,LOUISVILLE,40216,38.19009564,-85.87466655,1.0,
2024-11-18 05:00:00,"712 S 23RD ST, 4",LOUISVILLE,40211,38.24889986,-85.79006969,4.0,
2024-11-18 05:00:00,116 SAM DR,LOUISVILLE,40214,38.14046892,-85.76672789,13.0,
2024-11-18 05:00:00,4875 SHERBURN LN,ST MATTHEWS,40207,38.23997025,-85.62546103,26.0,
2024-11-18 05:00:00,611 KATHLEEN AVE,LOUISVILLE,40215,38.18859708,-85.77098135,21.0,
2024-11-15 05:00:00,2500 EXPORT DR,SOUTH PARK VIEW,40219,38.12018725,-85.71640806,13.0,
2024-11-15 05:00:00,"2601 LANGDON DR, 1",LOUISVILLE,40241,38.28470257,-85.58169328,17.0,
2024-11-15 05:00:00,1815 GRAND AVE,LOUISVILLE,40210,38.24019357,-85.78646467,4.0,
2024-11-15 05:00:00,4122 HANDLEY AVE,LOUISVILLE,40218,38.18009428,-85.64476584,2.0,
2024-11-15 05:00:00,2404 HUNTERS POINT CIR,LOUISVILLE,40216,38.16600222,-85.84272101,12.0,
2024-11-15 05:00:00,5108 SHADOW WOOD LN,LOUISVILLE,40059,38.32610286,-85.62760002,16.0,
2024-11-15 05:00:00,3534 SASSE WAY,LOUISVILLE,40245,38.28272149,-85.47753346,19.0,
2024-11-15 05:00:00,1715 TREVILIAN WAY,LOUISVILLE,40205,38.2173576,-85.69681461,8.0,
2024-11-15 05:00:00,2204 W ORMSBY AVE,LOUISVILLE,40210,38.23557098,-85.79173702,6.0,
2024-11-14 05:00:00,3910 PRODUCE RD,WATTERSON PARK,40218,38.18207422,-85.68333261,10.0,
2024-11-14 05:00:00,8017 CATHERINE LN,LYNDON,40222,38.25921834,-85.6065232,7.0,
2024-11-14 05:00:00,827 W FLORENCE AVE,LOUISVILLE,40215,38.19135319,-85.77441668,15.0,
2024-11-14 05:00:00,"523 N 33RD ST, 102",LOUISVILLE,40212,38.27358386,-85.80056681,5.0,
2024-11-14 05:00:00,"523 N 33RD ST, 201",LOUISVILLE,40212,38.27358442,-85.8004406,5.0,
2024-11-14 05:00:00,"523 N 33RD ST, 202",LOUISVILLE,40212,38.27354703,-85.80045894,5.0,
2024-11-14 05:00:00,10211 GLENMARY FARM DR,LOUISVILLE,40291,38.12803531,-85.57235614,22.0,
2024-11-14 05:00:00,8013 KENDRICK CROSSING LN,LOUISVILLE,40291,38.12290759,-85.56075056,22.0,
2024-11-14 05:00:00,6904 BEACHLAND BEACH RD,LOUISVILLE,40059,38.351719,-85.63493864,16.0,
2024-11-14 05:00:00,7701 ROSWELL WAY,LOUISVILLE,40218,38.18259567,-85.61566973,26.0,
2024-11-14 05:00:00,3210 VIRGINIA AVE,LOUISVILLE,40211,38.23851962,-85.80777791,1.0,
2024-11-14 05:00:00,10512 VENADO DR,LOUISVILLE,40291,38.14878038,-85.56340422,22.0,
2024-11-14 05:00:00,3731 PARTHENIA AVE,LOUISVILLE,40215,38.19053534,-85.79225288,15.0,
2024-11-14 05:00:00,2401 ELMHURST AVE,LOUISVILLE,40216,38.17554479,-85.83676629,1.0,
2024-11-14 05:00:00,5747 MALDON DR,LOUISVILLE,40216,38.17332903,-85.86408364,1.0,
2024-11-14 05:00:00,10807 GRAFTON HALL RD,LOUISVILLE,40272,38.09687988,-85.85403084,25.0,
2024-11-14 05:00:00,9110 HOLLY SPRINGS CT,LYNDON,40242,38.26199756,-85.58361888,7.0,
2024-11-13 05:00:00,937 ARDMORE DR,LOUISVILLE,40217,38.21628837,-85.73168548,10.0,
2024-11-13 05:00:00,3324 BREAUX DR,LOUISVILLE,40220,38.21119304,-85.62248468,26.0,
2024-11-13 05:00:00,"2107 VILLAGE DR, 4",LOUISVILLE,40205,38.2278517,-85.69436542,8.0,
2024-11-13 05:00:00,"2500 GLENMARY AVE, 101",LOUISVILLE,40204,38.24136,-85.7096024,8.0,
2024-11-13 05:00:00,"4000 BUECHEL BANK RD, 4",LOUISVILLE,40225,38.16849041,-85.64836516,2.0,
2024-11-13 05:00:00,9720 U S HIGHWAY 42,PROSPECT,40059,38.3465626,-85.61429774,16.0,
2024-11-13 05:00:00,5735 NEW CUT RD,LOUISVILLE,40214,38.13549323,-85.77279096,13.0,
2024-11-13 05:00:00,3205 VERNA RD,SHIVELY,40216,38.20835442,-85.81944821,3.0,
2024-11-13 05:00:00,1420 BARDSTOWN RD,LOUISVILLE,40204,38.23280692,-85.71113141,8.0,
2024-11-13 05:00:00,13805 BLAKELY LN,LOUISVILLE,40272,38.05587685,-85.87767766,14.0,
2024-11-13 05:00:00,4324 LYNNBROOK DR,LOUISVILLE,40220,38.23146429,-85.62200768,18.0,
2024-11-13 05:00:00,1412 BLUE VALE WAY,LYNDON,40222,38.26871447,-85.59880089,7.0,
2024-11-13 05:00:00,6009 HIGHPLACE DR,LOUISVILLE,40291,38.16115148,-85.60955338,24.0,
2024-11-13 05:00:00,9616 MOORFIELD CIR,LOUISVILLE,40241,38.30170453,-85.57275984,17.0,
2024-11-13 05:00:00,567 SUNNYSIDE DR,LOUISVILLE,40206,38.24532631,-85.67593315,9.0,
2024-11-12 05:00:00,1133 W BROADWAY,LOUISVILLE,40203,38.24792097,-85.77114281,4.0,
2024-11-12 05:00:00,6200 DUTCHMANS LN,LOUISVILLE,40205,38.23064752,-85.63810501,26.0,
2024-11-12 05:00:00,6200 DUTCHMANS LN,LOUISVILLE,40205,38.23064752,-85.63810501,26.0,
2024-11-12 05:00:00,41 HARWOOD RD,GLENVIEW MANOR,40222,38.28949686,-85.63411733,16.0,
2024-11-12 05:00:00,3819 GLENSIDE PL,LOUISVILLE,40213,38.2049658,-85.71056773,10.0,
2024-11-12 05:00:00,11020 PHEASANT HILL CIR,LOUISVILLE,40229,38.08719016,-85.64534221,23.0,
2024-11-12 05:00:00,3500 NANDINA DR,BARBOURMEADE,40241,38.30023517,-85.60435281,16.0,
2024-11-12 05:00:00,8004 GRANDMEADOW LN,LOUISVILLE,40258,38.15875844,-85.86347192,12.0,
2024-11-12 05:00:00,8010 ZELMA FIELDS AVE,LOUISVILLE,40228,38.13060842,-85.61242512,23.0,
2024-11-12 05:00:00,4913 FURY WAY,LOUISVILLE,40258,38.14109804,-85.84666993,14.0,
2024-11-12 05:00:00,558 LILLY AVE,LOUISVILLE,40217,38.21347509,-85.74870703,15.0,
2024-11-12 05:00:00,3010 VOGUE AVE,LOUISVILLE,40220,38.20773437,-85.63552591,10.0,
2024-11-11 05:00:00,3541 BLUE PARK LN,WATTERSON PARK,40218,38.1912792,-85.67591638,10.0,
2024-11-11 05:00:00,3535 BLUE PARK LN,WATTERSON PARK,40218,38.1912792,-85.67591638,10.0,
2024-11-11 05:00:00,3526 W MUHAMMAD ALI BLVD,LOUISVILLE,40212,38.2565904,-85.81024818,5.0,
2024-11-11 05:00:00,850 DIXIE HWY,LOUISVILLE,40210,38.2460136,-85.78559213,4.0,
2024-11-11 05:00:00,"6722 CARRIBEAN LN, C",LOUISVILLE,40219,38.15228711,-85.66185754,21.0,
2024-11-11 05:00:00,"6724 CARRIBEAN LN, C",LOUISVILLE,40219,38.15246021,-85.66184851,21.0,
2024-11-11 05:00:00,302 CHARIOT CT,LOUISVILLE,40219,38.12724973,-85.66603948,24.0,
2024-11-11 05:00:00,"5151 JEFFERSON BLVD, 102",LOUISVILLE,40219,38.15874842,-85.67087552,2.0,
2024-11-11 05:00:00,"5100 U S HIGHWAY 42, 134",LOUISVILLE,40241,38.2904396,-85.62819447,7.0,
2024-11-11 05:00:00,113 N RASTETTER AVE,LOUISVILLE,40206,38.25474413,-85.70417037,9.0,
2024-11-11 05:00:00,2007 CEDARCREST DR,BRIARWOOD,40242,38.2774241,-85.5929434,7.0,
2024-11-11 05:00:00,6906 LAKEGREEN CT,LOUISVILLE,40291,38.14653297,-85.5787948,22.0,
2024-11-11 05:00:00,211 MAPLE VALLEY RD,LOUISVILLE,40245,38.2329392,-85.44739872,11.0,
2024-11-11 05:00:00,"4416 TAYLOR BLVD, 1",LOUISVILLE,40215,38.17500666,-85.78299738,15.0,
2024-11-11 05:00:00,"9005 FALCON CREST CT, 120",LOUISVILLE,40219,38.11796869,-85.69390939,13.0,
2024-11-11 05:00:00,125 N GALT AVE,LOUISVILLE,40206,38.25542061,-85.69641639,9.0,
2024-11-11 05:00:00,3421 RUDD AVE,LOUISVILLE,40212,38.27647115,-85.80399296,5.0,
2024-11-11 05:00:00,3315 HISTORIC DR,LOUISVILLE,40299,38.19691218,-85.59917752,26.0,
2024-11-11 05:00:00,4843 S 4TH ST,LOUISVILLE,40214,38.17750309,-85.76818376,21.0,
2024-11-11 05:00:00,1105 E BRECKINRIDGE ST,LOUISVILLE,40204,38.23946683,-85.73433638,6.0,
2024-11-11 05:00:00,8407 GLASER LN,LOUISVILLE,40291,38.1441966,-85.60571735,22.0,
2024-11-11 05:00:00,511 WESTERHAM CT,HURSTBOURNE,40222,38.23921191,-85.58265603,18.0,
2024-11-11 05:00:00,3507 WATERLEAF CT,LOUISVILLE,40207,38.25917596,-85.66937568,9.0,
2024-11-11 05:00:00,2447 SLEVIN ST,LOUISVILLE,40212,38.26506576,-85.7902667,5.0,
2024-11-11 05:00:00,7309 FEGENBUSH LN,LOUISVILLE,40228,38.14370353,-85.62444959,23.0,
2024-11-11 05:00:00,5412 VENKATA WAY,LOUISVILLE,40059,38.32133388,-85.57988968,16.0,
2024-11-08 05:00:00,7371 LEISURE CT,LOUISVILLE,40229,38.10087247,-85.63760078,23.0,
2024-11-08 05:00:00,8001 SHELBYVILLE RD,LYNDON,40222,38.25014388,-85.60564164,18.0,
2024-11-08 05:00:00,235 BLANKENBAKER PKY,DOUGLASS HILLS,40243,38.24179527,-85.54524756,19.0,
2024-11-08 05:00:00,194 N HURSTBOURNE PKY,LYNDON,40222,38.24977092,-85.58033581,18.0,
2024-11-08 05:00:00,13506 DIXIE HWY,LOUISVILLE,40272,38.06015247,-85.88809441,14.0,
2024-11-08 05:00:00,11010 DEERING RD,LOUISVILLE,40272,38.09370706,-85.86347923,25.0,
2024-11-08 05:00:00,15217 CRYSTAL SPRINGS WAY,LOUISVILLE,40245,38.27391765,-85.47774754,19.0,
2024-11-08 05:00:00,1409 HEPBURN AVE,LOUISVILLE,40204,38.23818644,-85.72665768,8.0,
2024-11-07 05:00:00,625 S 4TH ST,LOUISVILLE,40202,38.24795915,-85.75788755,4.0,
2024-11-07 05:00:00,"740 ZORN AVE, 2G",LOUISVILLE,40206,38.26942686,-85.69354125,9.0,
2024-11-07 05:00:00,736 GREENRIDGE LN,LOUISVILLE,40207,38.27257484,-85.69133812,9.0,
2024-11-07 05:00:00,3414 GARLAND AVE,LOUISVILLE,40211,38.24571607,-85.81006486,5.0,
2024-11-07 05:00:00,3208 BOHANNON AVE,LOUISVILLE,40215,38.20402676,-85.77757177,15.0,
2024-11-07 05:00:00,8002 GRANDMEADOW LN,LOUISVILLE,40258,38.15891954,-85.86341984,12.0,
2024-11-07 05:00:00,2235 PAYNE ST,LOUISVILLE,40206,38.25244375,-85.70434367,9.0,
2024-11-07 05:00:00,5 THYME CT,LOUISVILLE,40258,38.14121028,-85.85735754,14.0,
2024-11-07 05:00:00,3220 DUMESNIL ST,LOUISVILLE,40211,38.23727853,-85.80859918,1.0,
2024-11-07 05:00:00,3911 DRUID HILLS RD,DRUID HILLS,40207,38.26426433,-85.66328574,9.0,
2024-11-07 05:00:00,7000 DOUGY WAY,LOUISVILLE,40219,38.14815977,-85.67281958,24.0,
2024-11-07 05:00:00,656 S 35TH ST,LOUISVILLE,40211,38.25139037,-85.81020155,5.0,
2024-11-07 05:00:00,635 ATWOOD ST,LOUISVILLE,40217,38.2161553,-85.74771516,15.0,
2024-11-06 05:00:00,7311 PRESTON HWY,LOUISVILLE,40219,38.14585026,-85.69035476,13.0,
2024-11-06 05:00:00,5706 JEANINE DR,LOUISVILLE,40219,38.16624356,-85.68809672,2.0,
2024-11-06 05:00:00,2823 ESTHER BLVD,LOUISVILLE,40220,38.22412872,-85.63190983,26.0,
2024-11-06 05:00:00,"5309 ROLLING ROCK CT, 302",LOUISVILLE,40241,38.3216651,-85.55532477,17.0,
2024-11-06 05:00:00,6718 SIX MILE LN,LOUISVILLE,40218,38.19730048,-85.62703702,10.0,
2024-11-06 05:00:00,5503 DATURA LN,LOUISVILLE,40258,38.14798787,-85.85871762,12.0,
2024-11-06 05:00:00,2920 W MUHAMMAD ALI BLVD,LOUISVILLE,40212,38.25561734,-85.79990047,5.0,
2024-11-06 05:00:00,"3202 MARGEE DR, 1102",LOUISVILLE,40216,38.19199578,-85.84620175,1.0,
2024-11-06 05:00:00,3339 ARTERBURN AVE,LOUISVILLE,40206,38.25498622,-85.67237448,9.0,
2024-11-06 05:00:00,12017 BROOKMOOR DR,MIDDLETOWN,40243,38.2378619,-85.53267703,19.0,
2024-11-06 05:00:00,8000 KINGSMILL CT,LOUISVILLE,40291,38.12891655,-85.57328524,22.0,
2024-11-06 05:00:00,1415 MORTON AVE,LOUISVILLE,40204,38.2402984,-85.72802883,8.0,
2024-11-06 05:00:00,1438 S 7TH ST,LOUISVILLE,40208,38.22840876,-85.7684468,6.0,
2024-11-05 05:00:00,1450 S BROOK ST,LOUISVILLE,40208,38.22650313,-85.75524322,6.0,
2024-11-05 05:00:00,6000 BROWNSBORO RD,LOUISVILLE,40222,38.28367656,-85.62487204,7.0,
2024-11-05 05:00:00,"3600 CHAMBERLAIN LN, 802",LOUISVILLE,40241,38.29601077,-85.54136757,17.0,
2024-11-05 05:00:00,6515 BARDSTOWN RD,LOUISVILLE,40291,38.1516001,-85.58750469,22.0,
2024-11-05 05:00:00,15501 CRYSTAL VALLEY WAY,LOUISVILLE,40299,38.15367313,-85.48923744,20.0,
2024-11-05 05:00:00,1026 SAMUEL ST,LOUISVILLE,40204,38.22847501,-85.73559149,6.0,
2024-11-05 05:00:00,9012 ANNLOU DR,LOUISVILLE,40272,38.12363539,-85.84715832,12.0,
2024-11-05 05:00:00,6606 MORNING STAR WAY,LOUISVILLE,40272,38.11506267,-85.88265047,14.0,
2024-11-05 05:00:00,4501 LINCOLN RD,ST REGIS PARK,40220,38.22934756,-85.61481039,18.0,
2024-11-05 05:00:00,3919 BURNING BUSH RD,BROWNSBORO FARM,40241,38.30669175,-85.59385663,16.0,
2024-11-05 05:00:00,2840 GARFIELD AVE,LOUISVILLE,40212,38.26734463,-85.79730823,5.0,
2024-11-05 05:00:00,4107 CLIFFS EDGE LN,LOUISVILLE,40241,38.308703,-85.60640298,16.0,
2024-11-05 05:00:00,520 CORNELL PL,ST MATTHEWS,40207,38.24862785,-85.660269,9.0,
2024-11-05 05:00:00,2402 COLONEL DR,PLANTATION,40242,38.28378859,-85.59434245,7.0,
2024-11-05 05:00:00,114 TANGLEWOOD TRL,WILDWOOD,40223,38.24873383,-85.5730327,18.0,
2024-11-04 05:00:00,6807 FALLEN LEAF CIR,LOUISVILLE,40241,38.28938802,-85.62149704,7.0,
2024-11-04 05:00:00,11600 MAIN ST,MIDDLETOWN,40243,38.24455908,-85.54128556,19.0,
2024-11-04 05:00:00,"2520 S 3RD ST, 316",LOUISVILLE,40208,38.21314011,-85.76271795,15.0,
2024-11-04 05:00:00,14620 AIKEN RD,LOUISVILLE,40245,38.27044256,-85.48249776,19.0,
2024-11-04 05:00:00,601 W CHESTNUT ST,LOUISVILLE,40203,38.24977852,-85.7620114,4.0,
2024-11-04 05:00:00,9801 3RD STREET RD,LOUISVILLE,40272,38.11453333,-85.83535973,25.0,
2024-11-04 05:00:00,7212 WOOD BRIAR RD,LOUISVILLE,40241,38.29312343,-85.61482567,16.0,
2024-11-04 05:00:00,7908 CULTIVATOR CT,LOUISVILLE,40291,38.14050035,-85.60212967,23.0,
2024-11-04 05:00:00,1369 OUERBACKER CT,LOUISVILLE,40208,38.22942837,-85.75529469,6.0,
2024-11-04 05:00:00,"2082 DOUGLASS BLVD, 4",LOUISVILLE,40205,38.22586753,-85.6907135,8.0,
2024-11-04 05:00:00,5412 PAWNEE TRL,LOUISVILLE,40207,38.28316286,-85.64878176,16.0,
2024-11-04 05:00:00,17905 BIRCH BEND CIR,LOUISVILLE,40023,38.23146359,-85.43312334,11.0,
2024-11-04 05:00:00,8700 HIDDEN GROVE PL,LOUISVILLE,40291,38.11916414,-85.57725058,22.0,
2024-11-04 05:00:00,"2412 GLENMARY AVE, 2",LOUISVILLE,40204,38.24014303,-85.71182482,8.0,
2024-11-04 05:00:00,11906 LILAC WAY,MIDDLETOWN,40243,38.2472284,-85.5344979,19.0,
2024-11-04 05:00:00,2701 THORNWOOD CT,LOUISVILLE,40220,38.20698849,-85.60442746,11.0,
2024-11-04 05:00:00,3103 LENCOTT DR,LOUISVILLE,40216,38.17644233,-85.85786904,1.0,
2024-11-04 05:00:00,2906 MEADOW FARMS PL,LOUISVILLE,40245,38.27821323,-85.48055651,19.0,
2024-11-04 05:00:00,2778 MAPLE RD,LOUISVILLE,40205,38.24075934,-85.68916766,8.0,
2024-11-04 05:00:00,121 SWEETBRIAR LN,LOUISVILLE,40207,38.27774929,-85.64464567,16.0,
2024-11-04 05:00:00,3718 HILLSBORO RD,ST MATTHEWS,40207,38.23963484,-85.64697334,9.0,
2024-11-04 05:00:00,311 MERRIMAN RD,ST MATTHEWS,40207,38.25673943,-85.63524403,9.0,
2024-11-03 04:00:00,3630 STANTON BLVD,LOUISVILLE,40220,38.21311016,-85.64424131,26.0,
2024-11-03 04:00:00,228 CORNELL PL,LOUISVILLE,40207,38.25136622,-85.66247621,9.0,
2024-11-02 04:00:00,5401 INDIAN OAKS CIR,LOUISVILLE,40213,38.17063201,-85.68692419,2.0,
2024-11-01 04:00:00,3400 LEES LN,LOUISVILLE,40216,38.184345,-85.85845182,1.0,
2024-11-01 04:00:00,900 S FLOYD ST,LOUISVILLE,40203,38.24002912,-85.75093643,4.0,
2024-11-01 04:00:00,4612 S 2ND ST,LOUISVILLE,40214,38.18277127,-85.76475156,21.0,
2024-11-01 04:00:00,"5701 COACH GATE WYNDE, 57",WINDY HILLS,40207,38.26945217,-85.64774689,7.0,
2024-11-01 04:00:00,4145 SHELBYVILLE RD,RICHLAWN,40207,38.25227223,-85.64279032,9.0,
2024-11-01 04:00:00,1100 ROSE HILL LN,LOUISVILLE,40299,38.22665321,-85.49724366,11.0,
2024-11-01 04:00:00,7235 CORRELL PLACE DR,LOUISVILLE,40228,38.14256939,-85.62625558,23.0,
2024-11-01 04:00:00,742 SOUTHWESTERN PKY,LOUISVILLE,40211,38.24875657,-85.82991515,5.0,
2024-11-01 04:00:00,1010 ELAINE DR,LOUISVILLE,40219,38.1223373,-85.68506733,24.0,
2024-11-01 04:00:00,10415 LOWER RIVER RD,LOUISVILLE,40272,38.10444271,-85.89014846,14.0,
2024-11-01 04:00:00,136 GILLETTE AVE,LOUISVILLE,40214,38.18548241,-85.76017425,21.0,
2024-11-01 04:00:00,523 N 33RD ST,LOUISVILLE,40212,38.27358449,-85.80050131,5.0,
2024-11-01 04:00:00,3616 GLENVIEW AVE,GLENVIEW,40025,38.30022097,-85.64642706,16.0,
2024-11-01 04:00:00,2021 BAINBRIDGE ROW DR,INDIAN HILLS,40207,38.28326657,-85.64514668,16.0,
2024-11-01 04:00:00,102 BELLEMEADE RD,BELLEMEADE,40222,38.24845934,-85.59169173,18.0,
2024-11-01 04:00:00,6310 SHADOW WOOD CT,LOUISVILLE,40059,38.32675355,-85.62778277,16.0,
2024-11-01 04:00:00,306 BARCELONA DR,LOUISVILLE,40245,38.23749652,-85.49349343,11.0,
2024-11-01 04:00:00,10507 NANKA RD,LOUISVILLE,40272,38.10132154,-85.83348617,25.0,
2024-11-01 04:00:00,8307 AUTUMNWOOD WAY,LOUISVILLE,40291,38.13209845,-85.60621364,23.0,
2024-11-01 04:00:00,166 N BELLAIRE AVE,LOUISVILLE,40206,38.25746939,-85.7086279,9.0,
2024-11-01 04:00:00,1242 S BROOK ST,LOUISVILLE,40203,38.23282012,-85.75426064,6.0,
2024-11-01 04:00:00,4116 HICKORYVIEW DR,LOUISVILLE,40299,38.18395193,-85.5616551,20.0,
2024-11-01 04:00:00,3317 BROWNSBORO RD,LOUISVILLE,40207,38.26395486,-85.67867284,9.0,
2024-11-01 04:00:00,6616 TIMBERBEND DR,LOUISVILLE,40229,38.10687253,-85.65261071,24.0,
2024-10-31 04:00:00,1010 S 3RD ST,LOUISVILLE,40203,38.23834441,-85.75852762,6.0,
2024-10-31 04:00:00,"2109 EDGELAND AVE, 8",LOUISVILLE,40204,38.23428921,-85.71074471,8.0,
2024-10-31 04:00:00,"4108 STONY RIDGE RD, 49",LOUISVILLE,40299,38.18873853,-85.60395985,26.0,
2024-10-31 04:00:00,"310 S HANCOCK ST, 100",LOUISVILLE,40202,38.25188838,-85.74252671,4.0,
2024-10-31 04:00:00,1009 QUEEN AVE,LOUISVILLE,40215,38.20212044,-85.77677993,15.0,
2024-10-31 04:00:00,"1400 WILLOW AVE, 1608",LOUISVILLE,40204,38.23540495,-85.70914978,8.0,
2024-10-31 04:00:00,2220 TALBOTT AVE,LOUISVILLE,40205,38.22681493,-85.68375618,8.0,
2024-10-31 04:00:00,3722 FAIRWAY LN,ROLLING FIELDS,40207,38.27132258,-85.66896954,16.0,
2024-10-31 04:00:00,4727 WOODED OAK CIR,LOUISVILLE,40245,38.31332678,-85.53721859,17.0,
2024-10-31 04:00:00,1402 WOODPARK CT,LOUISVILLE,40245,38.25449391,-85.44814597,19.0,
2024-10-30 04:00:00,601 E ST CATHERINE ST,LOUISVILLE,40203,38.235488,-85.74496127,6.0,
2024-10-30 04:00:00,2703 SYCAMORE WOODS CT,LOUISVILLE,40241,38.2904793,-85.62144884,7.0,
2024-10-30 04:00:00,650 MYRTLE ST,LOUISVILLE,40208,38.23042277,-85.76691123,6.0,
2024-10-30 04:00:00,"4443 CANE RUN RD, 150",LOUISVILLE,40216,38.1957118,-85.83988672,1.0,
2024-10-30 04:00:00,"11404 TAZWELL DR, 13",LOUISVILLE,40241,38.30384218,-85.53800212,17.0,
2024-10-30 04:00:00,3838 WASHINGTON SQ,ST MATTHEWS,40207,38.25845381,-85.66058695,9.0,
2024-10-30 04:00:00,3808 LELAND RD,ST MATTHEWS,40207,38.2587169,-85.6627485,9.0,
2024-10-30 04:00:00,317 WALLACE AVE,LOUISVILLE,40207,38.25216632,-85.65708876,9.0,
2024-10-30 04:00:00,2901 W MARKET ST,LOUISVILLE,40212,38.26027769,-85.79932637,5.0,
2024-10-30 04:00:00,1908 NELSON AVE,SHIVELY,40216,38.21065963,-85.80013982,3.0,
2024-10-30 04:00:00,919 SCHILLER AVE,LOUISVILLE,40204,38.23858677,-85.73379825,6.0,
2024-10-30 04:00:00,927 GREENLEAF RD,LOUISVILLE,40213,38.20548208,-85.73388108,10.0,
2024-10-30 04:00:00,938 E JEFFERSON ST,LOUISVILLE,40206,38.25116047,-85.73452793,4.0,
2024-10-30 04:00:00,1301 CHEROKEE RD,LOUISVILLE,40204,38.23625954,-85.71354453,8.0,
2024-10-30 04:00:00,1514 CARDINAL DR,LOUISVILLE,40213,38.19939802,-85.71888625,10.0,
2024-10-30 04:00:00,"4601 TIPSY CIR, 200",LOUISVILLE,40216,38.19156932,-85.84515801,1.0,
2024-10-30 04:00:00,"3203 MARGEE DR, 2101",LOUISVILLE,40216,38.19205587,-85.84575005,1.0,
2024-10-30 04:00:00,221 BONNIE LN,LOUISVILLE,40218,38.1911879,-85.63593865,10.0,
2024-10-30 04:00:00,4528 BROADLEAF DR,LOUISVILLE,40216,38.19617645,-85.843448,1.0,
2024-10-29 04:00:00,2601 ECHO TRL,LOUISVILLE,40245,38.20386077,-85.4698113,11.0,
2024-10-29 04:00:00,7200 INTERMODAL DR,LOUISVILLE,40258,38.15720286,-85.88841781,12.0,
2024-10-29 04:00:00,5236 DIXIE HWY,LOUISVILLE,40216,38.16265992,-85.83333791,12.0,
2024-10-29 04:00:00,9720 BUNSEN PKY,FOREST HILLS,40299,38.21559794,-85.58027451,11.0,
2024-10-29 04:00:00,11 MUIRFIELD PL,HURSTBOURNE,40222,38.24065096,-85.5852418,18.0,
2024-10-29 04:00:00,1005 CARDINAL DR,AUDUBON PARK,40213,38.20140315,-85.72869171,10.0,
2024-10-29 04:00:00,1703 W ORMSBY AVE,LOUISVILLE,40210,38.23521439,-85.78339401,6.0,
2024-10-29 04:00:00,943 S CLAY ST,LOUISVILLE,40203,38.23823582,-85.74247996,4.0,
2024-10-29 04:00:00,222 MOSER RD,BLUE RIDGE MANOR,40223,38.24306087,-85.56094656,18.0,
2024-10-29 04:00:00,429 FAIRLAWN RD,ST MATTHEWS,40207,38.24889864,-85.66384519,9.0,
2024-10-29 04:00:00,4905 W BATALINA CT,LOUISVILLE,40219,38.15265025,-85.66666622,21.0,
2024-10-29 04:00:00,7112 SUNNY VALE WAY,LOUISVILLE,40272,38.11356026,-85.89168277,14.0,
2024-10-28 04:00:00,11210 MEADOW BREEZE LN,LOUISVILLE,40291,38.13854458,-85.56554795,22.0,
2024-10-28 04:00:00,12701 WILLOW PARK DR,MIDDLETOWN,40299,38.22855427,-85.5215185,19.0,
2024-10-28 04:00:00,12709 WILLOW PARK DR,MIDDLETOWN,40299,38.22753979,-85.52094197,19.0,
2024-10-28 04:00:00,7816 MEADOW BREEZE CT,LOUISVILLE,40291,38.1396952,-85.56664716,22.0,
2024-10-28 04:00:00,6910 CASEY PL,LOUISVILLE,40229,38.09270285,-85.65113788,23.0,
2024-10-28 04:00:00,6208 STRAWBERRY LN,LOUISVILLE,40214,38.16591029,-85.75132332,25.0,
2024-10-28 04:00:00,5720 MORRISON AVE,LOUISVILLE,40214,38.17021167,-85.77907517,21.0,
2024-10-28 04:00:00,327 ALGER AVE,LOUISVILLE,40214,38.16687552,-85.77069438,21.0,
2024-10-28 04:00:00,4202 TAYLOR COVE CT,LOUISVILLE,40220,38.21861018,-85.61529297,26.0,
2024-10-28 04:00:00,998 GOSS AVE,LOUISVILLE,40217,38.22775328,-85.73669998,15.0,
2024-10-28 04:00:00,6711 REST WAY,LOUISVILLE,40059,38.34943591,-85.62841375,16.0,
2024-10-28 04:00:00,5124 LAUGHLIN AVE,LOUISVILLE,40214,38.1625955,-85.77490865,21.0,
2024-10-28 04:00:00,"219 POPE ST, 2",LOUISVILLE,40206,38.25767212,-85.71582527,9.0,
2024-10-28 04:00:00,8301 TRAKIA CT,LOUISVILLE,40219,38.12715019,-85.64387422,23.0,
2024-10-27 04:00:00,"1935 PAYNE ST, A",LOUISVILLE,40206,38.25271125,-85.7118191,9.0,
2024-10-25 04:00:00,325 W BROADWAY,LOUISVILLE,40202,38.24631453,-85.75786892,4.0,
2024-10-25 04:00:00,9808 WHITE BLOSSOM BLVD,LOUISVILLE,40241,38.29839911,-85.56720221,17.0,
2024-10-25 04:00:00,11112 SEWELL DR,LOUISVILLE,40291,38.13747366,-85.5674093,22.0,
2024-10-25 04:00:00,215 S HURSTBOURNE PKY,LOUISVILLE,40222,38.24293093,-85.57626994,18.0,
2024-10-25 04:00:00,3414 GARLAND AVE,LOUISVILLE,40211,38.24571607,-85.81006486,5.0,
2024-10-25 04:00:00,5022 NITTA YUMA DR,LOUISVILLE,40059,38.32030963,-85.6293694,16.0,
